"","y","X1","X2"
"1",-0.276537421705093,-1.60520609438867,1.21477557622552
"2",0.201250703123895,-0.875182915398436,0.734913306415173
"3",0.862362360807724,-0.0946479136202717,-0.47562683046686
"4",-0.350169804774335,-1.19630966769973,-0.436360836800523
"5",0.243982268730361,-0.942639473532399,-1.28545063885592
"6",-0.653503721765896,-1.08939750576022,-1.19123267292205
"7",0.213239602765154,-1.13445641800131,-0.932866991323294
"8",0.0145244805551319,-0.579554887795936,0.179185123846543
"9",2.42988881883757,0.643379967847222,-0.465308323160983
"10",0.266782329894313,-0.586707195082005,-0.444352102067935
"11",2.12843259664841,0.000800298113429026,-1.49385645309904
"12",0.961530520225887,0.107909306187458,-2.30467136597301
"13",0.127596215239285,-0.833329420751453,-0.403352108052167
"14",0.31718145624127,1.26172869419337,-1.08203602276359
"15",0.380734451326282,-1.05795904685439,1.00081603892922
"16",4.50243873134535,2.03983611079474,-0.473039853237364
"17",0.394614779850564,-1.1406791500703,-0.319075448010359
"18",2.84508417414356,-0.221332172634838,-0.418170539318306
"19",0.382804144228533,-0.0284915180827635,-0.358388467151698
"20",0.0587551214559399,-1.59820954699435,0.385597672957191
"21",-1.2297413776049,-2.45478684292339,0.0968812200186097
"22",-1.28822561663662,-0.000984375320059142,-0.66685423019171
"23",1.63798571175477,0.168358507513077,-0.785311455129115
"24",1.92704323483357,0.784706111110011,2.03068694573144
"25",0.190705686178263,-0.119655035751269,-0.841638509583953
"26",1.81912638564771,-0.226512822340182,1.74673308549143
"27",1.11110932597545,0.0231037820819716,-0.441432049732603
"28",0.582516918563045,-1.17124102046323,1.57178484651525
"29",0.761756835584174,-0.517282929700046,-1.90296295678037
"30",0.161846031773797,1.03178441125427,-0.109582572216333
"31",-0.399399529017476,-1.48184196049371,0.39507758117614
"32",0.0393424658062856,-0.768007706075709,0.633928837810236
"33",1.48070208387586,-0.248725438778637,2.30180111039229
"34",0.322155420047601,-1.76856723081435,-0.391418872473534
"35",0.759583831265478,0.837853685884415,-1.48834011115717
"36",-0.219932700407925,-1.00184429161883,-0.0435292676193952
"37",2.10817821023682,0.184890536019576,-1.32623755754734
"38",-0.0362559570271027,-0.48072894486273,0.590052498761604
"39",-0.14806041952641,-1.27709047716688,-0.0216496529382538
"40",1.38738056378618,-0.608726034805346,0.114226051086491
"41",1.73569545813378,-0.364754326970442,-0.308449310206944
"42",-1.15427375852735,1.31904244711789,-0.495504532505528
"43",-1.14317299179484,-1.50808957188197,0.225426604387432
"44",2.31552505295973,-0.0735812634859875,0.790679152563129
"45",3.89472365798401,1.52028376749166,1.04344171818776
"46",0.302013203491041,-0.663913112975821,-1.41457194475135
"47",1.56333131366029,-0.483486753647579,-1.11473489560464
"48",0.297392534778122,0.15377661870166,-0.199206052035575
"49",3.36897031281211,-0.83722101063991,-0.547915277087217
"50",0.693113478839125,-0.309961522183996,-0.612014941610702
"51",0.00268555429799144,-0.202756422362056,1.81757855835649
"52",-0.354728526494743,-1.04049969409383,0.156630106876123
"53",5.18172593122228,1.72622341095192,0.232032198119577
"54",2.63684740251309,0.673909083795257,-1.04559600786178
"55",1.39583482111524,0.470869878508634,0.283386804178005
"56",1.73171879738983,1.00112243206965,0.539632385401937
"57",6.340410956145,1.2463386685634,0.038267079303926
"58",0.0622248179616047,-0.718187785558655,-0.0128481303199869
"59",5.03686345752832,1.45850233414838,-0.881801535633003
"60",-0.708879570346419,-1.21264905092848,1.15481530696635
"61",0.990053976048367,0.717319522618671,2.06722347470157
"62",1.03397349159757,0.702806350070342,-0.218960043532492
"63",0.378015403644733,-0.331552594636344,0.608528149066064
"64",0.945416363513861,-0.431801977964922,1.50871662161315
"65",0.627263661932438,-0.613737357803855,-1.21380867576588
"66",1.9791000190566,-0.126666799528975,-0.107906333791576
"67",0.280806937790988,-0.433480839722612,-0.139577153467433
"68",-0.428659806925481,-0.928843771740979,-1.73389379989773
"69",0.960973524007919,-0.972245022432297,-0.439323635446531
"70",0.632701763132059,0.729443493876839,1.6416679575919
"71",-0.684440019380474,-0.617947294069297,0.213877195064961
"72",-0.491042583252826,-0.753581549441369,-0.489428329872677
"73",-0.818092366768516,-0.987983377884708,-0.921107779434527
"74",-0.323972629155103,-0.202018319482054,0.198103979058928
"75",2.31774704133678,0.925968345007753,-0.400870778615554
"76",1.47741429841272,0.846698449111903,0.926395663740451
"77",0.819870634907002,-0.48386369223862,-0.146700928413944
"78",1.75137855541401,0.647233565515013,-2.23569535680359
"79",5.3476692509728,1.84836328902969,0.845838834049352
"80",-0.205808099375544,-0.778947888490504,-0.84668008873491
"81",1.78876175532262,-0.249771463778898,-0.51557316081911
"82",0.166073792652388,-0.340118452434296,1.86731424905251
